Motif_ID	Motif_Type	MSource_Identifier	MSource_Type	TF_Status	TF_Name	TF_Species
M11211_2.00	Transfac	Transfac	Transfac	D	PAX5	Homo_sapiens
M11212_2.00	Transfac	Transfac	Transfac	D	PAX5	Homo_sapiens
M03444_2.00	SELEX	Jolma2013	SELEX	D	PAX9	Homo_sapiens
M05689_2.00	SELEX	Yin2017	SELEX	D	PAX9	Homo_sapiens
M05690_2.00	SELEX	Yin2017	SELEX	D	PAX9	Homo_sapiens
M01304_2.00	PBM	TF_Evolution	PBM	D	LCORL	Homo_sapiens
M02430_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02431_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02432_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02433_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02434_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02435_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M02438_2.00	PBM	Zoo_01	PBM	I	LCOR	Homo_sapiens
M03445_2.00	SELEX	Jolma2013	SELEX	D	PROX1	Homo_sapiens
M05691_2.00	SELEX	Yin2017	SELEX	D	PROX1	Homo_sapiens
M05692_2.00	SELEX	Yin2017	SELEX	D	PROX1	Homo_sapiens
M03445_2.00	SELEX	Jolma2013	SELEX	I	PROX2	Homo_sapiens
M05691_2.00	SELEX	Yin2017	SELEX	I	PROX2	Homo_sapiens
M05692_2.00	SELEX	Yin2017	SELEX	I	PROX2	Homo_sapiens
M02440_2.00	PBM	Zoo_01	PBM	D	NFATC3	Homo_sapiens
M05693_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M05694_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M05695_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M05696_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M05697_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M05698_2.00	SELEX	Yin2017	SELEX	D	NFATC3	Homo_sapiens
M09343_2.00	Misc	HocoMoco	Misc	D	NFATC3	Homo_sapiens
M11217_2.00	Transfac	Transfac	Transfac	D	NFATC3	Homo_sapiens
M11218_2.00	Transfac	Transfac	Transfac	D	NFATC3	Homo_sapiens
M03446_2.00	SELEX	Jolma2013	SELEX	D	NFKB2	Homo_sapiens
M05699_2.00	SELEX	Yin2017	SELEX	D	NFKB2	Homo_sapiens
M05700_2.00	SELEX	Yin2017	SELEX	D	NFKB2	Homo_sapiens
M09344_2.00	Misc	HocoMoco	Misc	D	NFKB2	Homo_sapiens
M01306_2.00	PBM	TF_Evolution	PBM	D	NFATC4	Homo_sapiens
M05701_2.00	SELEX	Yin2017	SELEX	D	NFATC4	Homo_sapiens
M05702_2.00	SELEX	Yin2017	SELEX	D	NFATC4	Homo_sapiens
M05703_2.00	SELEX	Yin2017	SELEX	D	NFATC4	Homo_sapiens
M05704_2.00	SELEX	Yin2017	SELEX	D	NFATC4	Homo_sapiens
M09345_2.00	Misc	HocoMoco	Misc	D	NFATC4	Homo_sapiens
M11219_2.00	Transfac	Transfac	Transfac	D	NFATC4	Homo_sapiens
M11220_2.00	Transfac	Transfac	Transfac	D	NFATC4	Homo_sapiens
M01511_2.00	PBM	Yin2017b	PBM	D	NFATC2	Homo_sapiens
M01512_2.00	PBM	Yin2017b	PBM	D	NFATC2	Homo_sapiens
M02441_2.00	PBM	Zoo_01	PBM	D	NFATC2	Homo_sapiens
M05705_2.00	SELEX	Yin2017	SELEX	D	NFATC2	Homo_sapiens
M05706_2.00	SELEX	Yin2017	SELEX	D	NFATC2	Homo_sapiens
M05707_2.00	SELEX	Yin2017	SELEX	D	NFATC2	Homo_sapiens
M05708_2.00	SELEX	Yin2017	SELEX	D	NFATC2	Homo_sapiens
M08462_2.00	COMPILED	JASPAR	JASPAR	D	NFATC2	Homo_sapiens
M09346_2.00	Misc	HocoMoco	Misc	D	NFATC2	Homo_sapiens
M11221_2.00	Transfac	Transfac	Transfac	D	NFATC2	Homo_sapiens
M11222_2.00	Transfac	Transfac	Transfac	D	NFATC2	Homo_sapiens
M11223_2.00	Transfac	Transfac	Transfac	D	NFATC2	Homo_sapiens
M03447_2.00	SELEX	Jolma2013	SELEX	D	NFAT5	Homo_sapiens
M05709_2.00	SELEX	Yin2017	SELEX	D	NFAT5	Homo_sapiens
M05710_2.00	SELEX	Yin2017	SELEX	D	NFAT5	Homo_sapiens
M11224_2.00	Transfac	Transfac	Transfac	D	NFAT5	Homo_sapiens
M11225_2.00	Transfac	Transfac	Transfac	D	NFAT5	Homo_sapiens
M11226_2.00	Transfac	Transfac	Transfac	D	NFAT5	Homo_sapiens
M08161_2.00	ChIP-seq	JASPAR	JASPAR	D	RELB	Homo_sapiens
M09347_2.00	Misc	HocoMoco	Misc	D	RELB	Homo_sapiens
M11227_2.00	Transfac	Transfac	Transfac	D	RELB	Homo_sapiens
M03448_2.00	SELEX	Jolma2013	SELEX	D	NFKB1	Homo_sapiens
M05887_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	NFKB1	Homo_sapiens
M09348_2.00	Misc	HocoMoco	Misc	D	NFKB1	Homo_sapiens
M11228_2.00	Transfac	Transfac	Transfac	D	NFKB1	Homo_sapiens
M11229_2.00	Transfac	Transfac	Transfac	D	NFKB1	Homo_sapiens
M11230_2.00	Transfac	Transfac	Transfac	D	NFKB1	Homo_sapiens
M11231_2.00	Transfac	Transfac	Transfac	D	NFKB1	Homo_sapiens
M02747_2.00	SELEX	Jolma2010	SELEX	D	NFATC1	Homo_sapiens
M02748_2.00	SELEX	Jolma2010	SELEX	D	NFATC1	Homo_sapiens
M02749_2.00	SELEX	Jolma2010	SELEX	D	NFATC1	Homo_sapiens
M03449_2.00	SELEX	Jolma2013	SELEX	D	NFATC1	Homo_sapiens
M03450_2.00	SELEX	Jolma2013	SELEX	D	NFATC1	Homo_sapiens
M03451_2.00	SELEX	Jolma2013	SELEX	D	NFATC1	Homo_sapiens
M05711_2.00	SELEX	Yin2017	SELEX	D	NFATC1	Homo_sapiens
M05712_2.00	SELEX	Yin2017	SELEX	D	NFATC1	Homo_sapiens
M05713_2.00	SELEX	Yin2017	SELEX	D	NFATC1	Homo_sapiens
M05714_2.00	SELEX	Yin2017	SELEX	D	NFATC1	Homo_sapiens
M09349_2.00	Misc	HocoMoco	Misc	D	NFATC1	Homo_sapiens
M09625_2.00	Misc	HOMER	Misc	D	NFATC1	Homo_sapiens
M11232_2.00	Transfac	Transfac	Transfac	D	NFATC1	Homo_sapiens
M11233_2.00	Transfac	Transfac	Transfac	D	NFATC1	Homo_sapiens
M11234_2.00	Transfac	Transfac	Transfac	D	NFATC1	Homo_sapiens
M02710_2.00	SELEX	JASPAR	JASPAR	D	REL	Homo_sapiens
M09350_2.00	Misc	HocoMoco	Misc	D	REL	Homo_sapiens
M11235_2.00	Transfac	Transfac	Transfac	D	REL	Homo_sapiens
M11236_2.00	Transfac	Transfac	Transfac	D	REL	Homo_sapiens
M02711_2.00	SELEX	JASPAR	JASPAR	D	RELA	Homo_sapiens
M07999_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08000_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08001_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08002_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08003_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08004_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08005_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08006_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08007_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M08008_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RELA	Homo_sapiens
M09351_2.00	Misc	HocoMoco	Misc	D	RELA	Homo_sapiens
M09626_2.00	Misc	HOMER	Misc	D	RELA	Homo_sapiens
M11237_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M11238_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M11239_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M11240_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M11241_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M11242_2.00	Transfac	Transfac	Transfac	D	RELA	Homo_sapiens
M02750_2.00	SELEX	Jolma2010	SELEX	D	RFX3	Homo_sapiens
M03452_2.00	SELEX	Jolma2013	SELEX	D	RFX3	Homo_sapiens
M03453_2.00	SELEX	Jolma2013	SELEX	D	RFX3	Homo_sapiens
M05715_2.00	SELEX	Yin2017	SELEX	D	RFX3	Homo_sapiens
M05716_2.00	SELEX	Yin2017	SELEX	D	RFX3	Homo_sapiens
M05717_2.00	SELEX	Yin2017	SELEX	D	RFX3	Homo_sapiens
M05718_2.00	SELEX	Yin2017	SELEX	D	RFX3	Homo_sapiens
M09361_2.00	Misc	HocoMoco	Misc	D	RFX3	Homo_sapiens
M09627_2.00	Misc	HOMER	Misc	D	RFX3	Homo_sapiens
M02449_2.00	PBM	Zoo_01	PBM	D	RFX2	Homo_sapiens
M03454_2.00	SELEX	Jolma2013	SELEX	D	RFX2	Homo_sapiens
M03455_2.00	SELEX	Jolma2013	SELEX	D	RFX2	Homo_sapiens
M05719_2.00	SELEX	Yin2017	SELEX	D	RFX2	Homo_sapiens
M05720_2.00	SELEX	Yin2017	SELEX	D	RFX2	Homo_sapiens
M09362_2.00	Misc	HocoMoco	Misc	D	RFX2	Homo_sapiens
M09628_2.00	Misc	HOMER	Misc	D	RFX2	Homo_sapiens
M03456_2.00	SELEX	Jolma2013	SELEX	D	RFX4	Homo_sapiens
M03457_2.00	SELEX	Jolma2013	SELEX	D	RFX4	Homo_sapiens
M05721_2.00	SELEX	Yin2017	SELEX	D	RFX4	Homo_sapiens
M05722_2.00	SELEX	Yin2017	SELEX	D	RFX4	Homo_sapiens
M05723_2.00	SELEX	Yin2017	SELEX	D	RFX1	Homo_sapiens
M05724_2.00	SELEX	Yin2017	SELEX	D	RFX1	Homo_sapiens
M09363_2.00	Misc	HocoMoco	Misc	D	RFX1	Homo_sapiens
M11245_2.00	Transfac	Transfac	Transfac	D	RFX1	Homo_sapiens
M11246_2.00	Transfac	Transfac	Transfac	D	RFX1	Homo_sapiens
M11247_2.00	Transfac	Transfac	Transfac	D	RFX1	Homo_sapiens
M11248_2.00	Transfac	Transfac	Transfac	D	RFX1	Homo_sapiens
M03458_2.00	SELEX	Jolma2013	SELEX	D	RFX5	Homo_sapiens
M03459_2.00	SELEX	Jolma2013	SELEX	D	RFX5	Homo_sapiens
M03460_2.00	SELEX	Jolma2013	SELEX	D	RFX5	Homo_sapiens
M05725_2.00	SELEX	Yin2017	SELEX	D	RFX5	Homo_sapiens
M05726_2.00	SELEX	Yin2017	SELEX	D	RFX5	Homo_sapiens
M05727_2.00	SELEX	Yin2017	SELEX	D	RFX5	Homo_sapiens
M05728_2.00	SELEX	Yin2017	SELEX	D	RFX5	Homo_sapiens
M08009_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RFX5	Homo_sapiens
M08010_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RFX5	Homo_sapiens
M08011_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RFX5	Homo_sapiens
M08012_2.00	ChIP-seq	ENCODE	ChIP-seq	D	RFX5	Homo_sapiens
M09364_2.00	Misc	HocoMoco	Misc	D	RFX5	Homo_sapiens
M09629_2.00	Misc	HOMER	Misc	D	RFX5	Homo_sapiens
M11249_2.00	Transfac	Transfac	Transfac	D	RFX5	Homo_sapiens
M11250_2.00	Transfac	Transfac	Transfac	D	RFX5	Homo_sapiens
M05729_2.00	SELEX	Yin2017	SELEX	D	RFX7	Homo_sapiens
M05730_2.00	SELEX	Yin2017	SELEX	D	RFX7	Homo_sapiens
M00186_2.00	PBM	Badis09	PBM	I	RFX6	Homo_sapiens
M00188_2.00	PBM	Badis09	PBM	I	RFX6	Homo_sapiens
M00709_2.00	PBM	CEPD	PBM	I	RFX6	Homo_sapiens
M02447_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02448_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02449_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02450_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02451_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02452_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02453_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02454_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02455_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02456_2.00	PBM	Zoo_01	PBM	I	RFX6	Homo_sapiens
M02750_2.00	SELEX	Jolma2010	SELEX	I	RFX6	Homo_sapiens
M03452_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03453_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03454_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03455_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03456_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03457_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03461_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03462_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03463_2.00	SELEX	Jolma2013	SELEX	I	RFX6	Homo_sapiens
M03959_2.00	SELEX	Nitta2015	SELEX	I	RFX6	Homo_sapiens
M03960_2.00	SELEX	Nitta2015	SELEX	I	RFX6	Homo_sapiens
M03961_2.00	SELEX	Nitta2015	SELEX	I	RFX6	Homo_sapiens
M03962_2.00	SELEX	Nitta2015	SELEX	I	RFX6	Homo_sapiens
M03963_2.00	SELEX	Nitta2015	SELEX	I	RFX6	Homo_sapiens
M05715_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05716_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05717_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05718_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05719_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05720_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05721_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05722_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05723_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05724_2.00	SELEX	Yin2017	SELEX	I	RFX6	Homo_sapiens
M05888_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	RFX6	Homo_sapiens
M08162_2.00	ChIP-seq	JASPAR	JASPAR	I	RFX6	Homo_sapiens
M09361_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09362_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09363_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09365_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09366_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09367_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09368_2.00	Misc	HocoMoco	Misc	I	RFX6	Homo_sapiens
M09627_2.00	Misc	HOMER	Misc	I	RFX6	Homo_sapiens
M09628_2.00	Misc	HOMER	Misc	I	RFX6	Homo_sapiens
M11245_2.00	Transfac	Transfac	Transfac	I	RFX6	Homo_sapiens
M11246_2.00	Transfac	Transfac	Transfac	I	RFX6	Homo_sapiens
M11247_2.00	Transfac	Transfac	Transfac	I	RFX6	Homo_sapiens
M11248_2.00	Transfac	Transfac	Transfac	I	RFX6	Homo_sapiens
M02454_2.00	PBM	Zoo_01	PBM	I	RFX8	Homo_sapiens
M02751_2.00	SELEX	Jolma2010	SELEX	D	RUNX3	Homo_sapiens
M03464_2.00	SELEX	Jolma2013	SELEX	D	RUNX3	Homo_sapiens
M03465_2.00	SELEX	Jolma2013	SELEX	D	RUNX3	Homo_sapiens
M03466_2.00	SELEX	Jolma2013	SELEX	D	RUNX3	Homo_sapiens
M03467_2.00	SELEX	Jolma2013	SELEX	D	RUNX3	Homo_sapiens
M05731_2.00	SELEX	Yin2017	SELEX	D	RUNX3	Homo_sapiens
M05732_2.00	SELEX	Yin2017	SELEX	D	RUNX3	Homo_sapiens
M09369_2.00	Misc	HocoMoco	Misc	D	RUNX3	Homo_sapiens
M11252_2.00	Transfac	Transfac	Transfac	D	RUNX3	Homo_sapiens
M11253_2.00	Transfac	Transfac	Transfac	D	RUNX3	Homo_sapiens
M11254_2.00	Transfac	Transfac	Transfac	D	RUNX3	Homo_sapiens
M03468_2.00	SELEX	Jolma2013	SELEX	D	RUNX2	Homo_sapiens
M03469_2.00	SELEX	Jolma2013	SELEX	D	RUNX2	Homo_sapiens
M03470_2.00	SELEX	Jolma2013	SELEX	D	RUNX2	Homo_sapiens
M05733_2.00	SELEX	Yin2017	SELEX	D	RUNX2	Homo_sapiens
M05734_2.00	SELEX	Yin2017	SELEX	D	RUNX2	Homo_sapiens
M09370_2.00	Misc	HocoMoco	Misc	D	RUNX2	Homo_sapiens
M09630_2.00	Misc	HOMER	Misc	D	RUNX2	Homo_sapiens
M11255_2.00	Transfac	Transfac	Transfac	D	RUNX2	Homo_sapiens
M11256_2.00	Transfac	Transfac	Transfac	D	RUNX2	Homo_sapiens
M11257_2.00	Transfac	Transfac	Transfac	D	RUNX2	Homo_sapiens
M09371_2.00	Misc	HocoMoco	Misc	D	RUNX1	Homo_sapiens
M09631_2.00	Misc	HOMER	Misc	D	RUNX1	Homo_sapiens
M09632_2.00	Misc	HOMER	Misc	D	RUNX1	Homo_sapiens
M11258_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M11259_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M11260_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M11261_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M11262_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M11263_2.00	Transfac	Transfac	Transfac	D	RUNX1	Homo_sapiens
M03471_2.00	SELEX	Jolma2013	SELEX	D	GMEB2	Homo_sapiens
M03472_2.00	SELEX	Jolma2013	SELEX	D	GMEB2	Homo_sapiens
M03473_2.00	SELEX	Jolma2013	SELEX	D	GMEB2	Homo_sapiens
M03474_2.00	SELEX	Jolma2013	SELEX	D	GMEB2	Homo_sapiens
M05735_2.00	SELEX	Yin2017	SELEX	D	GMEB2	Homo_sapiens
M05736_2.00	SELEX	Yin2017	SELEX	D	GMEB2	Homo_sapiens
M09375_2.00	Misc	HocoMoco	Misc	D	AIRE	Homo_sapiens
M11264_2.00	Transfac	Transfac	Transfac	D	AIRE	Homo_sapiens
M11265_2.00	Transfac	Transfac	Transfac	D	AIRE	Homo_sapiens
M02460_2.00	PBM	Zoo_01	PBM	D	GMEB1	Homo_sapiens
M05737_2.00	SELEX	Yin2017	SELEX	D	GMEB1	Homo_sapiens
M05738_2.00	SELEX	Yin2017	SELEX	D	GMEB1	Homo_sapiens
M11266_2.00	Transfac	Transfac	Transfac	I	DEAF1	Homo_sapiens
M11267_2.00	Transfac	Transfac	Transfac	I	DEAF1	Homo_sapiens
M05739_2.00	SELEX	Yin2017	SELEX	D	SKOR2	Homo_sapiens
M05740_2.00	SELEX	Yin2017	SELEX	D	SKOR2	Homo_sapiens
M03475_2.00	SELEX	Jolma2013	SELEX	D	NFIX	Homo_sapiens
M03476_2.00	SELEX	Jolma2013	SELEX	D	NFIX	Homo_sapiens
M03477_2.00	SELEX	Jolma2013	SELEX	D	NFIX	Homo_sapiens
M03478_2.00	SELEX	Jolma2013	SELEX	D	NFIX	Homo_sapiens
M05741_2.00	SELEX	Yin2017	SELEX	D	NFIX	Homo_sapiens
M05742_2.00	SELEX	Yin2017	SELEX	D	NFIX	Homo_sapiens
M05743_2.00	SELEX	Yin2017	SELEX	D	SMAD5	Homo_sapiens
M05744_2.00	SELEX	Yin2017	SELEX	D	SMAD5	Homo_sapiens
M11271_2.00	Transfac	Transfac	Transfac	D	SMAD5	Homo_sapiens
M11272_2.00	Transfac	Transfac	Transfac	D	SMAD5	Homo_sapiens
M11273_2.00	Transfac	Transfac	Transfac	D	SMAD5	Homo_sapiens
M11274_2.00	Transfac	Transfac	Transfac	D	SMAD9	Homo_sapiens
M09377_2.00	Misc	HocoMoco	Misc	D	SMAD4	Homo_sapiens
M09634_2.00	Misc	HOMER	Misc	D	SMAD4	Homo_sapiens
M11275_2.00	Transfac	Transfac	Transfac	D	SMAD4	Homo_sapiens
M11276_2.00	Transfac	Transfac	Transfac	D	SMAD4	Homo_sapiens
M11277_2.00	Transfac	Transfac	Transfac	D	SMAD4	Homo_sapiens
M05745_2.00	SELEX	Yin2017	SELEX	D	NFIC	Homo_sapiens
M05746_2.00	SELEX	Yin2017	SELEX	D	NFIC	Homo_sapiens
M08164_2.00	ChIP-seq	JASPAR	JASPAR	D	NFIC	Homo_sapiens
M09378_2.00	Misc	HocoMoco	Misc	D	NFIC	Homo_sapiens
M09635_2.00	Misc	HOMER	Misc	D	NFIC	Homo_sapiens
M09636_2.00	Misc	HOMER	Misc	D	NFIC	Homo_sapiens
M11278_2.00	Transfac	Transfac	Transfac	D	NFIC	Homo_sapiens
M11279_2.00	Transfac	Transfac	Transfac	D	NFIC	Homo_sapiens
M03479_2.00	SELEX	Jolma2013	SELEX	D	NFIB	Homo_sapiens
M05747_2.00	SELEX	Yin2017	SELEX	D	NFIB	Homo_sapiens
M05748_2.00	SELEX	Yin2017	SELEX	D	NFIB	Homo_sapiens
M11280_2.00	Transfac	Transfac	Transfac	D	NFIB	Homo_sapiens
M11281_2.00	Transfac	Transfac	Transfac	D	NFIB	Homo_sapiens
M03480_2.00	SELEX	Jolma2013	SELEX	D	NFIA	Homo_sapiens
M03481_2.00	SELEX	Jolma2013	SELEX	D	NFIA	Homo_sapiens
M09379_2.00	Misc	HocoMoco	Misc	D	NFIA	Homo_sapiens
M11282_2.00	Transfac	Transfac	Transfac	D	NFIA	Homo_sapiens
M03482_2.00	SELEX	Jolma2013	SELEX	D	SMAD3	Homo_sapiens
M09380_2.00	Misc	HocoMoco	Misc	D	SMAD3	Homo_sapiens
M11283_2.00	Transfac	Transfac	Transfac	D	SMAD3	Homo_sapiens
M11284_2.00	Transfac	Transfac	Transfac	D	SMAD3	Homo_sapiens
M11285_2.00	Transfac	Transfac	Transfac	D	SMAD3	Homo_sapiens
M11286_2.00	Transfac	Transfac	Transfac	D	SMAD1	Homo_sapiens
M11287_2.00	Transfac	Transfac	Transfac	D	SMAD1	Homo_sapiens
M03483_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03484_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03485_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03486_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03487_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03488_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03489_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M03490_2.00	SELEX	Jolma2013	SELEX	D	SOX8	Homo_sapiens
M05749_2.00	SELEX	Yin2017	SELEX	D	SOX8	Homo_sapiens
M05750_2.00	SELEX	Yin2017	SELEX	D	SOX8	Homo_sapiens
M05751_2.00	SELEX	Yin2017	SELEX	D	SOX8	Homo_sapiens
M05752_2.00	SELEX	Yin2017	SELEX	D	SOX8	Homo_sapiens
M05753_2.00	SELEX	Yin2017	SELEX	D	SOX30	Homo_sapiens
M05754_2.00	SELEX	Yin2017	SELEX	D	SOX30	Homo_sapiens
M02487_2.00	PBM	Zoo_01	PBM	I	HMG20B	Homo_sapiens
M00070_2.00	PBM	Badis08	PBM	I	CIC	Homo_sapiens
M00195_2.00	PBM	Badis09	PBM	I	CIC	Homo_sapiens
M00196_2.00	PBM	Badis09	PBM	I	CIC	Homo_sapiens
M00711_2.00	PBM	CEPD	PBM	I	CIC	Homo_sapiens
M03975_2.00	SELEX	Nitta2015	SELEX	I	CIC	Homo_sapiens
M05763_2.00	SELEX	Yin2017	SELEX	I	CIC	Homo_sapiens
M05764_2.00	SELEX	Yin2017	SELEX	I	CIC	Homo_sapiens
M06452_2.00	B1H	FlyFactorSurvey	B1H	I	CIC	Homo_sapiens
M07498_2.00	PBM, CSA and or DIP-chip	JASPAR	JASPAR	I	CIC	Homo_sapiens
M08607_2.00	Misc	DeBoer11	Misc	I	CIC	Homo_sapiens
M11346_2.00	Transfac	Transfac	Transfac	I	CIC	Homo_sapiens
M11347_2.00	Transfac	Transfac	Transfac	I	CIC	Homo_sapiens
M05755_2.00	SELEX	Yin2017	SELEX	D	TCF7	Homo_sapiens
M05756_2.00	SELEX	Yin2017	SELEX	D	TCF7	Homo_sapiens
M05757_2.00	SELEX	Yin2017	SELEX	D	TCF7	Homo_sapiens
M05758_2.00	SELEX	Yin2017	SELEX	D	TCF7	Homo_sapiens
M05890_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	TCF7	Homo_sapiens
M09386_2.00	Misc	HocoMoco	Misc	D	TCF7	Homo_sapiens
M11294_2.00	Transfac	Transfac	Transfac	D	TCF7	Homo_sapiens
M11295_2.00	Transfac	Transfac	Transfac	D	TCF7	Homo_sapiens
M03491_2.00	SELEX	Jolma2013	SELEX	D	SOX10	Homo_sapiens
M03492_2.00	SELEX	Jolma2013	SELEX	D	SOX10	Homo_sapiens
M03493_2.00	SELEX	Jolma2013	SELEX	D	SOX10	Homo_sapiens
M03494_2.00	SELEX	Jolma2013	SELEX	D	SOX10	Homo_sapiens
M03495_2.00	SELEX	Jolma2013	SELEX	D	SOX10	Homo_sapiens
M05759_2.00	SELEX	Yin2017	SELEX	D	SOX10	Homo_sapiens
M05760_2.00	SELEX	Yin2017	SELEX	D	SOX10	Homo_sapiens
M05761_2.00	SELEX	Yin2017	SELEX	D	SOX10	Homo_sapiens
M05762_2.00	SELEX	Yin2017	SELEX	D	SOX10	Homo_sapiens
M05891_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX10	Homo_sapiens
M08165_2.00	ChIP-seq	JASPAR	JASPAR	D	SOX10	Homo_sapiens
M09387_2.00	Misc	HocoMoco	Misc	D	SOX10	Homo_sapiens
M11296_2.00	Transfac	Transfac	Transfac	D	SOX10	Homo_sapiens
M11297_2.00	Transfac	Transfac	Transfac	D	SOX10	Homo_sapiens
M11298_2.00	Transfac	Transfac	Transfac	D	SOX10	Homo_sapiens
M11299_2.00	Transfac	Transfac	Transfac	D	HBP1	Homo_sapiens
M05892_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX6	Homo_sapiens
M11300_2.00	Transfac	Transfac	Transfac	D	SOX6	Homo_sapiens
